transaction_id,customer_id,transaction_timestamp,transaction_amount,currency,merchant_id,merchant_category,payment_method,channel,device_type,device_id,ip_address,customer_age,customer_region,account_age_days,is_international,previous_fraud_flag,fraud_label
TXN1YQHQP,CUSTP44CTL,2023-05-15 07:45:00,1622.65,INR,MRC6B1FZS,Luxury,Wallet,Mobile App,Web,DEVIKQKYS,78.26.163.14,70,Germany,2545,1,0,0
TXNB5Q339,CUSTMWMSR1,2023-11-29 23:58:00,5486.26,INR,MRC7FWFET,Travel,Net Banking,Mobile App,Tablet,DEVCTP67K,29.85.46.89,30,Germany,1026,1,0,1
TXNFS8801,CUSTWTT7ME,2023-05-13 07:45:00,32587.35,INR,MRCYSO4J7,Electronics,Credit Card,Online,Android,DEV2APVME,140.88.18.193,28,India,1921,0,0,0
TXNNJGVXV,CUSTGH4L5D,2023-11-21 12:19:00,7109.2,INR,MRCTXQ9Z6,Luxury,Debit Card,Online,Web,DEVMLW0NM,101.12.245.139,50,USA,1713,1,0,0
TXNY8WPNT,CUSTJC0UXK,2023-03-09 22:36:00,29257.47,INR,MRCLNEKWB,Grocery,Credit Card,Online,Web,DEV3LWKHV,13.246.249.157,37,UK,3106,0,0,0
TXNKWDEUB,CUSTCIVEKI,2023-04-12 21:10:00,13342.27,INR,MRCI0IIDX,Luxury,UPI,POS,Android,DEVBQVBUA,178.68.193.32,44,Singapore,1545,0,0,0
TXNGAUIMI,CUSTKN8QL2,2023-03-26 16:23:00,24939.86,INR,MRCDCYNQ1,Luxury,Wallet,Mobile App,Web,DEVXG4BAK,170.97.236.12,45,UK,915,1,0,0
TXNRWQIPR,CUSTP7YS89,2023-04-29 18:21:00,7513.71,INR,MRCWRV7CG,Gaming,Credit Card,Online,Android,DEVYQKHO0,139.251.234.15,69,Singapore,455,1,0,0
TXNJIDJ9N,CUST0QRCC7,2023-03-31 07:36:00,17913.15,INR,MRCJY7J2I,Gaming,UPI,Mobile App,Android,DEVQWCERJ,255.202.116.11,43,Singapore,3511,1,0,1
TXNH6SC3Q,CUSTN4URJU,2023-10-08 00:56:00,35645.6,INR,MRCHB3NWP,Grocery,UPI,Online,iOS,DEVABD13K,202.54.60.146,57,Singapore,1615,1,0,0
TXN503VS6,CUSTKJ0329,2023-11-18 14:35:00,21732.29,INR,MRCUNSUHU,Electronics,UPI,Online,Android,DEV4RVM3I,105.72.112.35,21,USA,875,1,0,0
TXN8H8TD4,CUSTIDBHAL,2023-09-28 20:45:00,42628.34,INR,MRCGFFTN6,Electronics,Net Banking,Online,Web,DEVFY8DO7,171.161.46.101,25,UK,333,1,0,0
TXNH6F8W2,CUSTBXP4VG,2023-04-23 18:45:00,26192.65,INR,MRCR4X0F1,Gaming,UPI,Mobile App,iOS,DEVTAWBQ0,8.83.231.187,67,USA,3347,1,0,0
TXNFI1T9V,CUSTIB74KE,2023-08-31 06:43:00,36258.35,INR,MRCNXIL7C,Travel,UPI,Mobile App,Tablet,DEVTKR4FO,185.96.67.130,61,India,2433,1,0,0
TXNC7QYEO,CUSTLPWG8L,2023-01-16 15:32:00,27116.87,INR,MRCKA1NN4,Gaming,UPI,Online,Android,DEV12KYJW,192.55.27.11,46,USA,3605,0,0,0
TXNHEGIA5,CUSTWKTE3B,2023-06-03 03:44:00,2500.36,INR,MRC5YHSLY,Grocery,Wallet,Online,Tablet,DEVEE4XUN,79.180.252.193,35,UAE,559,1,0,1
TXNH92NVZ,CUSTTLD0GE,2023-08-12 08:59:00,20071.34,INR,MRCB8Z0DH,Gaming,Net Banking,POS,Web,DEVHUB4RU,103.222.63.223,66,Germany,2450,1,0,1
TXNNRU6LD,CUSTH9WUW4,2023-12-28 19:35:00,40138.54,INR,MRC7A4OL1,Gaming,UPI,Mobile App,Android,DEVAYWYOD,115.108.173.252,48,UK,2393,0,0,0
TXNECEO90,CUSTE9FHLR,2023-01-28 11:50:00,37553.03,INR,MRCZGB4KW,Fashion,Credit Card,Online,Tablet,DEVAZ636W,126.58.212.245,24,Singapore,201,1,0,0
TXNIAU4VJ,CUSTMYXUA7,2023-06-28 18:37:00,23493.33,INR,MRCSMST90,Electronics,UPI,Online,Tablet,DEVGEESSJ,191.79.179.222,27,UAE,1485,1,0,0
TXNTWMQ7H,CUSTMTXCQN,2023-12-12 21:06:00,19230.27,INR,MRC4263UI,Luxury,Credit Card,POS,Tablet,DEV5TZFAL,53.66.30.163,52,Germany,2904,1,0,0
TXNLVNB12,CUSTRJI8OP,2023-11-20 16:39:00,37375.22,INR,MRCORD1N4,Electronics,Credit Card,POS,Android,DEV55UCGA,229.123.146.190,40,UAE,2815,1,0,0
TXNWC7VHT,CUSTSE2X8S,2023-06-13 12:27:00,32617.58,INR,MRC3Y3GZY,Gaming,Debit Card,Online,Android,DEV4NOHTT,42.206.48.17,38,UAE,1125,1,0,1
TXNIEGBJ5,CUSTH5IGSM,2023-12-16 08:56:00,20433.19,INR,MRCWPL83Q,Electronics,Net Banking,Mobile App,Tablet,DEV4OXE3S,112.97.78.24,18,Germany,1629,1,0,0
TXNOFEBCP,CUSTKHC8C6,2023-12-20 09:04:00,32758.55,INR,MRCY9ZEM6,Electronics,Wallet,Online,iOS,DEVOE57FZ,177.237.84.82,55,Singapore,1801,0,0,0
TXNB8YB2O,CUSTCV1W98,2023-12-15 02:14:00,9251.42,INR,MRCQ6AJGJ,Fashion,Wallet,Mobile App,Tablet,DEV4SUKSM,177.174.2.248,27,UK,18,1,0,0
TXNTPZNOD,CUSTB9O38K,2023-10-20 05:17:00,9284.89,INR,MRCEYQFRW,Luxury,Wallet,Online,Tablet,DEVJO2V1V,57.141.223.216,32,Singapore,458,1,0,1
TXNN5NZF6,CUSTQ9OOA8,2023-11-03 17:00:00,3521.16,INR,MRCAS56BT,Luxury,Debit Card,Online,iOS,DEVS37XYP,187.54.11.14,67,India,1330,1,0,0
TXNT1TQ5E,CUST020BH8,2023-12-22 01:47:00,37215.34,INR,MRCHUSG0H,Pharma,Net Banking,POS,Web,DEVVULTB3,232.254.164.34,66,Germany,442,1,0,0
TXNT7E1A4,CUSTZ4AVUF,2023-03-20 21:02:00,5730.69,INR,MRCLA4XCD,Travel,UPI,POS,Web,DEVBBTHYY,70.166.23.11,37,Germany,943,1,0,0
TXNACHH9J,CUSTVDS7YF,2023-08-15 14:05:00,1469.45,INR,MRCZ0AUHM,Pharma,Debit Card,Mobile App,Tablet,DEVQYCWLX,46.91.242.110,54,UAE,280,0,0,0
TXN9D6O0U,CUSTRHZRXC,2023-06-13 09:22:00,21469.29,INR,MRC2HCG6L,Gaming,Net Banking,Online,Tablet,DEVZL7C44,112.41.224.21,38,Germany,1229,1,0,1
TXNCZG1C1,CUST6747LN,2023-02-14 14:58:00,1029.19,INR,MRCUC0Z8S,Grocery,Debit Card,Mobile App,Web,DEVDIO3GK,193.12.245.104,27,UAE,1761,1,0,0
TXNSIH2MP,CUSTM3JAJ7,2023-03-09 08:21:00,49818.88,INR,MRCN0TKFQ,Gaming,UPI,Online,Android,DEV2FEDS1,224.147.122.239,48,India,960,1,0,0
TXNTDIFRC,CUSTAZI4WE,2023-02-05 12:22:00,747.73,INR,MRCJG6KZ3,Grocery,Credit Card,Mobile App,Web,DEVHPJHL5,43.61.104.237,35,USA,2609,1,0,0
TXNJDDFWC,CUSTE245B4,2023-05-29 10:21:00,15178.51,INR,MRCISFIIW,Electronics,UPI,POS,iOS,DEVNRRZA5,229.119.237.200,48,USA,3556,1,0,0
TXNS52910,CUSTOQJBCH,2023-11-09 06:09:00,16284.59,INR,MRCI9KUQM,Gaming,UPI,Mobile App,Web,DEVIHE6LP,92.168.138.62,24,Germany,2114,1,0,0
TXN18FYAZ,CUSTNLAUG2,2023-09-22 03:43:00,34662.23,INR,MRCDS6WMC,Pharma,Wallet,POS,Web,DEVO5XZI7,38.125.40.84,36,Germany,1182,1,0,0
TXN2L1JSX,CUSTK76DEY,2023-05-28 11:17:00,19739.18,INR,MRCDI7BAH,Electronics,UPI,POS,Web,DEVWJD5ZB,165.158.151.222,40,UAE,3017,1,0,0
TXNAOOGU3,CUST1N4KEL,2023-08-13 20:27:00,36483.76,INR,MRCCIGVQB,Pharma,Credit Card,Online,iOS,DEVO9BL6N,24.121.239.175,53,UK,856,1,1,1
TXNDJVV0I,CUSTPKFK0V,2023-06-21 14:23:00,31246.57,INR,MRC3XWALB,Travel,UPI,Online,Android,DEV0L1B61,82.82.165.185,37,USA,2431,1,0,1
TXN9EY5D5,CUST3JHOHE,2023-03-26 20:13:00,26550.49,INR,MRC375ZWM,Fashion,Credit Card,POS,Android,DEVZ4R19D,100.180.203.98,36,UAE,2055,1,0,1
TXNFMUJ6Y,CUSTXKGUU0,2023-06-02 18:31:00,24094.61,INR,MRCLU0OBN,Pharma,Net Banking,Online,Web,DEV2TZG77,139.3.147.41,20,UK,3534,1,0,0
TXNWEST9E,CUSTGLH5YV,2023-04-02 03:04:00,5550.23,INR,MRCO9Q8DB,Electronics,Debit Card,POS,iOS,DEVUOBNAM,16.65.96.100,52,UAE,648,1,1,1
TXNPNNB9M,CUST9VHSOM,2023-03-17 18:51:00,32511.71,INR,MRCFV1AKW,Grocery,Debit Card,POS,iOS,DEVL5DKW5,175.224.43.138,36,UK,82,1,0,0
TXNINNURV,CUSTIV0NCZ,2023-02-22 01:23:00,21657.38,INR,MRCNSZXKN,Grocery,Net Banking,Mobile App,Android,DEVZ80NSD,16.243.183.60,60,USA,615,1,0,0
TXNKMR5O7,CUSTDP6YPX,2023-07-05 16:58:00,44030.58,INR,MRC8VGUE9,Electronics,Debit Card,Online,Android,DEVMOJ9DT,15.77.139.24,41,UK,2782,0,0,0
TXNRGHV21,CUSTW7RTI2,2023-03-29 00:26:00,8953.71,INR,MRCPH2Z09,Travel,Debit Card,POS,iOS,DEVEKZUJU,156.107.213.167,26,India,3408,0,0,0
TXN5XJUUH,CUST1LNA45,2023-02-15 08:35:00,41650.5,INR,MRCQKDWN2,Travel,Net Banking,POS,iOS,DEVYYERXX,26.196.170.76,40,USA,1327,0,0,0
TXNR8EF2Q,CUSTNH5IEC,2023-01-26 06:04:00,16754.73,INR,MRCHT5S2K,Gaming,UPI,POS,Tablet,DEV5NG2AI,163.18.176.109,42,UAE,2100,1,0,1
TXN7WZ8I9,CUSTAYVS2W,2023-07-10 23:41:00,30489.9,INR,MRCPPM4PP,Luxury,Credit Card,POS,iOS,DEV7E3EGZ,226.15.100.47,61,Singapore,1189,1,0,0
TXNSW3SSM,CUST0YPPOS,2023-06-12 20:20:00,8672.53,INR,MRC08LZ1K,Travel,Net Banking,Online,Tablet,DEV1BN1UK,232.248.110.141,20,Germany,3019,0,0,0
TXNP5EZX5,CUSTXHA2DE,2023-09-30 13:04:00,27034.15,INR,MRCKZZTR0,Fashion,Net Banking,Mobile App,iOS,DEVJI2Z9W,169.186.156.136,35,Germany,1274,1,0,0
TXNU4SWJX,CUSTVCSKLC,2023-02-19 06:01:00,44987.66,INR,MRCJ4GNJM,Luxury,Credit Card,Mobile App,Tablet,DEVTVA6Y8,154.74.254.213,65,USA,1729,1,0,1
TXNPCQ7E2,CUSTD9WK52,2023-10-27 12:42:00,36219.67,INR,MRCKTV9SM,Electronics,Debit Card,POS,Tablet,DEVY91D16,182.219.199.16,29,Singapore,2411,1,1,1
TXNJ8PEQP,CUST0FDL24,2023-03-30 09:41:00,31216.97,INR,MRC4MDOD6,Travel,Net Banking,Mobile App,Android,DEVB1NOYC,99.4.147.113,39,Germany,1627,1,0,1
TXNZRCSFK,CUSTEKEFW8,2023-09-17 21:41:00,2045.72,INR,MRC4P9AY3,Electronics,Wallet,Online,Android,DEVYGZ8S8,3.170.248.32,63,India,1310,1,1,1
TXN1TWKUA,CUSTXWZJZC,2023-11-02 07:37:00,4125.13,INR,MRCMI26UB,Luxury,Net Banking,Mobile App,iOS,DEVI5G9OE,97.10.171.26,44,UK,1550,1,0,1
TXNTSGQ5T,CUSTHGWCE5,2023-03-09 14:06:00,9084.61,INR,MRCG8VOEN,Luxury,UPI,Mobile App,Android,DEVB2AI2D,87.38.65.137,56,UAE,643,1,0,0
TXNZW8HW2,CUST5DO284,2023-06-25 09:35:00,32400.43,INR,MRC7CHD2Q,Gaming,UPI,Mobile App,Tablet,DEV3SM61L,133.116.63.186,66,USA,283,0,0,0
TXNRZ5L0Z,CUST4H9DGM,2023-07-23 03:35:00,28039.29,INR,MRC0OXWBC,Luxury,Debit Card,Mobile App,Tablet,DEVSGQ5HW,21.180.2.166,42,UK,247,1,0,0
TXNMN3ARC,CUSTT4OPUB,2023-05-22 05:15:00,47151.15,INR,MRCDUVCPM,Gaming,Debit Card,POS,iOS,DEV9SJTAV,233.201.165.149,27,Singapore,1389,1,0,1
TXNOKOJOP,CUSTC7LR8K,2023-03-15 02:22:00,26070.98,INR,MRCJ574OW,Gaming,Net Banking,Mobile App,Android,DEV87K0RR,48.220.74.226,19,UAE,35,1,0,0
TXNC80435,CUSTMRHQFU,2023-02-17 12:18:00,40749.18,INR,MRCGG52H6,Fashion,UPI,Online,iOS,DEVH9F365,180.234.27.120,53,India,2346,1,0,0
TXN45IF94,CUSTFXCI6C,2023-06-09 17:00:00,38424.48,INR,MRCSUHEFG,Travel,Debit Card,POS,Web,DEV8B2XFP,26.243.9.56,45,Singapore,2327,1,0,0
TXN7WN5NX,CUSTRZZ5IR,2023-09-06 22:55:00,4001.32,INR,MRC4E9UF6,Pharma,Debit Card,Mobile App,iOS,DEVUMEGU3,112.139.175.211,43,Germany,2049,0,0,0
TXNE193JF,CUSTCF4EBK,2023-06-08 02:05:00,31895.29,INR,MRC6TSF67,Luxury,Debit Card,Mobile App,Android,DEVNIX4PF,251.174.168.184,53,Singapore,1866,0,0,0
TXN6N90T3,CUSTE9LJIR,2023-08-24 20:34:00,14476.82,INR,MRC0HZZCU,Luxury,Debit Card,POS,Tablet,DEVEJXMJK,255.115.116.19,46,India,3200,0,0,0
TXNEGCPT7,CUSTM40GSK,2023-06-18 05:09:00,23488.81,INR,MRCAX6K33,Travel,Debit Card,Mobile App,iOS,DEVQ56R0E,111.130.2.127,33,UK,892,1,0,0
TXNKLHROX,CUSTB8ETBB,2023-06-02 10:16:00,32578.52,INR,MRC4K9EQP,Luxury,Net Banking,Mobile App,Android,DEVYP6EU6,29.186.113.95,20,USA,536,1,0,1
TXNEBZLHV,CUST4VEVB0,2023-07-01 20:27:00,17523.65,INR,MRC5X3NT4,Fashion,Debit Card,POS,Android,DEV7KR52R,85.144.5.121,30,Singapore,2076,0,1,1
TXNIGK5IC,CUSTI1ONUU,2023-12-12 10:17:00,40442.65,INR,MRCWBYCJL,Gaming,Net Banking,Mobile App,Web,DEV5CNZEU,34.213.99.173,64,UK,3549,1,0,1
TXNSPZDQ8,CUST3V4IU3,2023-04-04 12:59:00,8227.69,INR,MRC09P1UU,Electronics,Credit Card,POS,Tablet,DEVAXVWZ0,110.161.17.29,46,UK,3210,1,0,1
TXNU53ZMP,CUSTAKB4MW,2023-06-20 07:46:00,7735.87,INR,MRC65C6EB,Gaming,Net Banking,Online,Web,DEVVJOTHP,152.208.113.125,64,UK,1858,1,0,1
TXN61FRGN,CUST41Z1JT,2023-07-17 17:02:00,22541.22,INR,MRCUKQEAH,Travel,Debit Card,POS,Android,DEVO8QYYW,69.59.237.112,59,India,3224,1,0,0
TXN52J8BF,CUSTLQ7RX9,2023-11-15 18:12:00,38151.61,INR,MRCGSEZQO,Luxury,UPI,POS,Tablet,DEVNXOODI,177.147.92.71,40,India,3642,0,1,1
TXNOD13BB,CUSTPMV3TR,2023-05-18 23:58:00,35232.77,INR,MRC0Z46Y2,Gaming,Credit Card,Mobile App,iOS,DEV81BORT,51.25.244.231,54,India,205,1,0,0
TXNMKE7CV,CUST00IJEI,2023-04-23 11:53:00,12814.32,INR,MRCV9UATH,Grocery,Debit Card,POS,Tablet,DEVHNK86V,193.168.32.16,50,Germany,1281,1,0,1
TXNH9C8CN,CUSTLXAK9Q,2023-04-11 11:33:00,18860.39,INR,MRC63YFZX,Grocery,Wallet,Mobile App,Web,DEVZ3SQU2,189.12.152.238,67,Germany,240,1,0,0
TXNCHK6V2,CUST6BJZVT,2023-08-02 02:11:00,34081.99,INR,MRCA8G4YA,Pharma,Debit Card,Online,iOS,DEV2E4YSB,252.10.111.220,31,Germany,679,1,0,0
TXNKI3E96,CUSTXBI7KR,2023-12-24 13:25:00,36378.05,INR,MRCP3DZAY,Gaming,Debit Card,Online,iOS,DEVQ8RE8C,19.13.29.48,31,Singapore,3481,1,0,1
TXNGHG4GE,CUSTYQQ3M3,2023-12-01 11:48:00,24491.42,INR,MRCEV7335,Grocery,UPI,POS,iOS,DEV22K1YJ,253.226.2.183,53,USA,1897,1,0,0
TXN5SOHK6,CUSTQA9M6E,2023-05-08 00:27:00,22618.66,INR,MRCA5OH2Z,Luxury,Debit Card,POS,iOS,DEVW4T9UT,148.159.99.28,66,India,457,1,0,1
TXN6RXZTP,CUSTKYR5HC,2023-08-31 14:23:00,45587.02,INR,MRCWU6C2F,Luxury,Debit Card,POS,Tablet,DEVZCSRCI,253.173.57.173,56,Singapore,2820,1,0,0
TXNPB1UEW,CUSTNHNE13,2023-11-27 07:08:00,11798.17,INR,MRCGIEQ7U,Grocery,Wallet,POS,Web,DEV858BDU,145.163.30.36,19,UAE,809,1,0,0
TXN8ZWL2P,CUSTCQ91ZM,2023-04-04 12:40:00,8452.67,INR,MRC8B72Y9,Grocery,Credit Card,Online,Tablet,DEVN2CDFY,120.149.1.147,26,UAE,2303,1,0,1
TXN5DO0R3,CUSTPS1Z6A,2023-01-07 04:26:00,360969.81,INR,MRCVSZ2LC,Luxury,UPI,Mobile App,Web,DEVXYC0J8,188.245.35.161,54,Singapore,1249,1,0,1
TXNDRV1RX,CUSTT0CEYD,2023-01-03 16:34:00,9769.99,INR,MRCSCSXN3,Travel,Debit Card,POS,Android,DEVILQ1ZH,93.88.129.249,35,UAE,2828,1,0,0
TXNWVHO71,CUST47ELKH,2023-10-14 16:28:00,37157.4,INR,MRCAWFB6R,Electronics,Wallet,POS,iOS,DEV3ZC0LI,126.245.232.237,65,India,1666,0,0,0
TXNKE8CU2,CUSTMHUH7X,2023-03-23 03:26:00,47557.86,INR,MRCZYO5D9,Grocery,Credit Card,Mobile App,Web,DEV26XDZB,126.109.142.203,64,India,3164,1,0,0
TXN601PXI,CUSTVX92YQ,2023-12-09 08:00:00,36889.58,INR,MRCJJFGZ6,Gaming,Net Banking,Online,Android,DEVT5FLIU,116.79.117.22,47,Germany,743,1,0,1
TXNN57A1W,CUSTWC372I,2023-05-15 10:58:00,29885.06,INR,MRC8I8NIB,Fashion,Wallet,POS,Tablet,DEVA0T984,225.49.198.171,62,Singapore,888,1,0,0
TXNHI5A2U,CUSTG0W42M,2023-01-16 10:01:00,25528.22,INR,MRC5KLGH9,Electronics,UPI,POS,Android,DEVBXBAJE,62.134.159.229,70,Singapore,2498,1,1,1
TXN5BSBW4,CUST6NSRTX,2023-03-03 03:50:00,7636.55,INR,MRCWD9TZF,Electronics,Net Banking,Online,Web,DEVKGY92S,93.220.16.179,49,Singapore,3403,1,0,0
TXN3NBF9F,CUSTV9OSDP,2023-10-03 03:02:00,12864.34,INR,MRCZN04Z3,Luxury,Net Banking,Online,Android,DEVCMHJXY,170.76.14.23,52,UK,2723,1,0,0
TXNRYGWA4,CUSTMUTJQE,2023-05-04 14:53:00,13830.95,INR,MRC4CUFGS,Luxury,Wallet,Online,iOS,DEV4DE9V8,203.28.239.159,50,Germany,1829,1,0,0
TXNB0LA2O,CUSTC4SP1M,2023-09-09 19:53:00,706603.61,INR,MRCGC7TYI,Fashion,Credit Card,POS,iOS,DEV9EBH16,219.177.97.42,26,UK,3319,0,0,1
TXNUFJDTW,CUST11WEW2,2023-02-22 05:36:00,48951.07,INR,MRCTX8SGH,Travel,Credit Card,Online,Android,DEVP72L8K,134.116.220.204,29,UK,1697,1,0,0
TXNJ66B66,CUSTY9FHQX,2023-10-20 11:35:00,47086.89,INR,MRCSBUEFZ,Pharma,Net Banking,Online,iOS,DEV0CPSYC,109.52.30.39,57,Germany,2827,1,1,1
TXNLMA3CE,CUSTISQYKJ,2023-08-27 14:29:00,28346.87,INR,MRC57NXF9,Grocery,UPI,Online,iOS,DEVHTC2ZB,1.190.44.146,58,India,2205,1,0,0
TXNGHHBAX,CUSTLYYWEK,2023-01-19 12:03:00,24355.72,INR,MRCB7J3QP,Fashion,Net Banking,Online,iOS,DEVRW5O51,149.177.113.162,66,UK,900,1,0,1
TXNFJTHOV,CUST8PCIE0,2023-06-19 08:00:00,6594.11,INR,MRCHOUQKK,Fashion,Wallet,Online,iOS,DEVRZCRZN,39.154.83.227,37,USA,2579,1,1,1
TXN8E4LC8,CUST15B4AR,2023-06-24 14:31:00,10089.22,INR,MRCHGZ7EK,Travel,Debit Card,Mobile App,Web,DEV72JZ5J,55.140.31.151,53,UK,3334,0,0,0
TXNYB1LN9,CUSTY9BDB1,2023-10-19 18:58:00,5252.28,INR,MRCOZNBNG,Gaming,Net Banking,Online,Android,DEV0JS9CU,41.94.62.221,40,UK,703,1,0,0
TXNA3E9CI,CUSTCH5MS0,2023-10-17 11:39:00,24702.73,INR,MRCKSD4KH,Gaming,Credit Card,Mobile App,Tablet,DEV362NKT,106.1.221.241,34,Germany,3198,1,0,0
TXNATRC8B,CUSTOTFX7T,2023-04-05 08:12:00,47526.09,INR,MRCR39FHZ,Gaming,UPI,Online,Web,DEVOYTKZV,210.198.139.16,55,USA,1974,1,0,1
TXN4CFB9U,CUSTG5OY1S,2023-09-25 02:56:00,32677.52,INR,MRCNMRGNT,Fashion,UPI,Mobile App,Web,DEVXXJUBC,11.188.28.121,58,UK,2113,1,0,0
TXNXLVPVE,CUSTSKOZEX,2023-05-15 13:20:00,26129.09,INR,MRCUFQHBD,Gaming,Debit Card,Mobile App,Web,DEVF8IEJ7,228.100.168.84,64,USA,1840,1,0,0
TXNLR0H1E,CUST6VV6EG,2023-11-30 13:57:00,187.05,INR,MRC6KS472,Grocery,UPI,Mobile App,iOS,DEVKBAXMI,60.1.92.93,25,India,1751,1,0,0
TXNQOKGQE,CUSTCX3QBJ,2023-12-20 00:48:00,48695.56,INR,MRCKJETQH,Grocery,Wallet,Online,Web,DEVMCJHSM,243.222.103.133,22,USA,2352,1,0,0
TXN3M5TUI,CUSTEIXYHU,2023-10-21 09:33:00,9196.76,INR,MRCJPRVPN,Luxury,Credit Card,POS,iOS,DEVCZDR5F,143.57.6.24,60,USA,103,1,0,0
TXN1AGO6N,CUSTKGXB3I,2023-12-18 23:10:00,45138.55,INR,MRC0PTUY7,Fashion,UPI,POS,Web,DEVHCXFJG,137.191.248.239,60,Singapore,942,0,0,0
TXNOGLT2V,CUSTPQO31H,2023-05-22 03:13:00,31579.24,INR,MRC0Q001O,Fashion,Net Banking,POS,Tablet,DEVNG0S9H,151.32.98.192,63,Singapore,2305,1,0,1
TXNXNF0O8,CUSTH1GM2Q,2023-03-21 05:30:00,38837.4,INR,MRCQOKBXJ,Pharma,Debit Card,Mobile App,Web,DEVLBPHK3,48.251.72.154,29,India,641,1,0,0
TXN3H05K6,CUSTJFUXY0,2023-03-12 03:41:00,45923.65,INR,MRCVM5YH2,Fashion,Credit Card,Online,Tablet,DEVUX8G6R,149.62.232.87,67,Singapore,3116,1,0,0
TXNKPS26Q,CUSTHHTVUI,2023-02-28 17:13:00,9594.15,INR,MRC228XRX,Electronics,Debit Card,Mobile App,Web,DEVUOOJQ3,188.84.142.207,56,Germany,1777,1,0,1
TXNPFOARM,CUSTV7YZNV,2023-11-20 10:35:00,2276.99,INR,MRCYTX8D7,Pharma,Wallet,POS,Tablet,DEVC1W854,126.148.158.69,63,Germany,1818,1,0,1
TXNC34EEJ,CUSTF77EDQ,2023-05-12 12:30:00,1013.47,INR,MRCMRKWDJ,Pharma,Wallet,Online,Web,DEVYFAFQ6,215.182.220.26,19,UK,2841,1,0,0
TXNM46OT2,CUSTZTEHRK,2023-11-20 20:59:00,6286.15,INR,MRCHM6FLS,Luxury,UPI,Mobile App,Android,DEVS2T4EB,163.55.76.186,61,USA,3516,1,0,0
TXNEU1WVY,CUSTSQCM87,2023-03-15 18:44:00,10717.39,INR,MRC5I9Z2W,Fashion,UPI,POS,iOS,DEVZCWMER,43.152.193.89,57,India,2611,1,0,0
TXNBRRJRT,CUST8QYHI7,2023-11-13 16:28:00,11135.55,INR,MRCJ41E5B,Grocery,Credit Card,Mobile App,iOS,DEVTF09YX,39.101.7.182,57,UK,240,0,0,0
TXN20YPV4,CUST0DRR6H,2023-07-26 17:34:00,38575.83,INR,MRCLRCWV4,Pharma,UPI,Mobile App,Android,DEVKVYBDQ,167.57.92.194,45,Germany,1714,1,0,0
TXNRJH11Q,CUST8KO7AG,2023-04-17 00:39:00,18998.45,INR,MRC7UBTFW,Luxury,UPI,Online,Tablet,DEV70MH15,81.183.99.229,58,UK,1271,1,0,0
TXNEABCV2,CUST69UB3W,2023-05-05 10:50:00,14634.83,INR,MRCVVYUBD,Pharma,UPI,Mobile App,Android,DEVMMG2DW,101.101.32.112,52,UAE,500,1,0,0
TXNZIVRGX,CUST6HMKUQ,2023-05-17 00:43:00,7885.46,INR,MRCGZFQE9,Travel,Credit Card,Mobile App,iOS,DEV7J4V5B,2.194.32.241,23,USA,1836,1,0,0
TXN7AEHLX,CUSTHL0G6W,2023-10-18 07:54:00,6054.56,INR,MRCM5IYYB,Electronics,UPI,Online,iOS,DEVNQEESX,114.189.144.108,69,UK,1534,1,0,0
TXNBZC1HO,CUST2977CW,2023-01-19 19:34:00,33469.46,INR,MRCZXM7PT,Luxury,Debit Card,Online,Web,DEVLTV38K,250.182.123.55,24,UAE,3443,1,1,1
TXN3X7XA3,CUSTKOAWM8,2023-12-20 20:33:00,12183.43,INR,MRCCMISVV,Gaming,UPI,POS,iOS,DEVEOBC7Y,152.181.230.85,46,India,1397,1,0,0
TXN21VRIR,CUSTOMVY6G,2023-06-28 12:29:00,14050.6,INR,MRCQFHB3L,Fashion,Wallet,POS,iOS,DEVMQOQ6L,76.119.108.220,25,India,48,1,0,0
TXNUSJIY5,CUSTU9M7T1,2023-05-24 20:05:00,35773.51,INR,MRCX2XRM7,Fashion,Credit Card,Mobile App,Web,DEVQVWEJJ,49.185.41.79,62,Singapore,98,1,0,0
TXN5AHF8S,CUST93LY0Y,2023-03-04 16:27:00,48704.2,INR,MRC7XL4AV,Pharma,Wallet,POS,Tablet,DEVU6UY2T,184.204.215.168,28,USA,3493,1,0,0
TXNTPPS54,CUST136Q0T,2023-02-07 16:01:00,46804.5,INR,MRCJ3D5QP,Fashion,Credit Card,Mobile App,Web,DEV642OLP,195.67.226.59,33,USA,331,1,0,0
TXN40NDC9,CUSTG6N79D,2023-12-07 21:51:00,592.44,INR,MRC1VRRK1,Travel,UPI,Mobile App,iOS,DEVBXEZXE,142.17.233.51,55,UAE,3532,1,0,0
TXNWASXFZ,CUST1GIRE3,2023-06-23 04:10:00,41790.61,INR,MRC2GKS8P,Fashion,Wallet,POS,iOS,DEVJOR9O4,90.72.2.67,70,Germany,2011,1,0,1
TXNDHDR0I,CUST6JIRIW,2023-02-23 11:54:00,44715.68,INR,MRC1QQTEZ,Pharma,Net Banking,Mobile App,iOS,DEVD8BXDA,216.8.225.110,25,USA,2510,1,0,1
TXNVWRW7X,CUSTCW96M4,2023-01-07 00:42:00,33784.62,INR,MRCVL5V3S,Luxury,Debit Card,POS,iOS,DEV9U0FNL,219.148.13.122,21,UK,1293,1,0,0
TXN1QGB1A,CUSTTFWF68,2023-09-02 10:49:00,20844.17,INR,MRCWE9NA6,Fashion,Debit Card,Online,Android,DEV30ULMN,70.252.1.203,61,USA,2970,0,0,0
